TARIH;ISLEM  KODU;BULTEN ADI;PAZAR GRUBU;PAZAR;YAPISAL BAZDA PIYASA ALT BOLUMU;ENSTRUMAN GRUBU;ENSTRUMAN TIPI;ENSTRUMAN SINIFI;ISLEM YONTEMI;PIYASA YAPICI;BIST 100 ENDEKS;BIST 30 ENDEKS;BRUT TAKAS;OZSERMAYE HALI;GECICI DURDURMA;ONCEKI KAPANIS FIYATI;ACILIS FIYATI;ACILIS SEANSI FIYATI;EN DUSUK FIYAT;EN YUKSEK FIYAT;KAPANIS FIYATI;KAPANIS SEANSI FIYATI;DEGISIM (%);BEKLEYEN EN IYI ALIS;BEKLEYEN EN IYI SATIS;A.O.F;TOPLAM ISLEM HACMI;TOPLAM ISLEM ADEDI;TOPLAM SOZLESME SAYISI;REFERANS FIYAT;ACILIS SEANSI ISLEM HACMI;ACILIS SEANSI ISLEM MIKTARI;ACILIS SEANSI SOZLESME SAYISI;KAPANIS SEANSI ISLEM HACMI;KAPANIS SEANSI ISLEM MIKTARI;KAPANIS SEANSI SOZLESME SAYISI;KAPANIS FIYATINDAN ISLEMLER ISLEM HACMI;KAPANIS FIYATINDAN ISLEMLER ISLEM MIKTARI;KAPANIS FIYATINDAN ISLEMLER SOZLESME SAYISI;EN DUSUK ACIGA SATIS FIYATI;EN YUKSEK ACIGA SATIS FIYATI;ACIGA SATIS A.O.F;ACIGA SATIS ISLEM HACMI;ACIGA SATIS ISLEM ADEDI;ACIGA SATIS SOZLESME SAYISI;OZEL ISLEM BILDIRIMI EN DUSUK FIYAT;OZEL ISLEM BILDIRIMI EN YUKSEK FIYAT;OZEL ISLEM BILDIRIMI A.O.F.;OZEL ISLEM BILDIRIMI ISLEM HACMI;OZEL ISLEM BILDIRIMI ISLEM ADEDI;OZEL ISLEM BILDIRIMI SOZLESME SAYISI;ORTA NOKTA ISLEMLERI ISLEM HACMI;ORTA NOKTA ISLEMLERI ISLEM ADEDI;ORTA NOKTA ISLEMLERI SOZLESME SAYISI;ACIGA SATIS
TRADE DATE;INSTRUMENT SERIES CODE;INSTRUMENT NAME;MARKET SUB SEGMENT;MARKET SEGMENT;MARKET;INSTRUMENT GROUP;INSTRUMENT TYPE;INSTRUMENT CLASS;TRADING METHOD;MARKET MAKER;BIST 100 INDEX;BIST 30 INDEX;GROSS SETTLEMENT;CORPORATE ACTION;SUSPENDED;PREVIOUS LAST PRICE;OPENING PRICE;OPENING SESSION PRICE;LOWEST PRICE;HIGHEST PRICE;CLOSING PRICE;CLOSING SESSION PRICE;CHANGE TO PREVIOUS CLOSING (%);REMAINING BID;REMAINING ASK;VWAP;TOTAL TRADED VALUE;TOTAL TRADED VOLUME;TOTAL NUMBER OF CONTRACTS;REFERENCE PRICE;TRADED VALUE AT OPENING SESSION;TRADED VOLUME AT OPENING SESSION;NUMBER OF CONTRACTS AT OPENING SESSION;TRADED VALUE AT CLOSING SESSION;TRADED VOLUME AT CLOSING SESSION;NUMBER OF CONTRACTS AT CLOSING SESSION;TRADED VALUE OF TRADES AT CLOSING PRICE;TRADED VOLUME OF TRADES AT CLOSING PRICE;NUMBER OF CONTRACTS OF TRADES AT CLOSING PRICE;LOWEST SHORT SALE PRICE;HIGHEST SHORT SALE PRICE;SHORT SALE VWAP;TRADED VALUE OF SHORT SALE TRADES;TRADED VOLUME OF SHORT SALE TRADES;NUMBER OF CONTRACTS OF SHORT SALE TRADES;LOWEST TRADE REPORT PRICE;HIGHEST TRADE REPORT PRICE;TRADE REPORT VWAP;TRADE REPORT TRADED VALUE;TRADE REPORT TRADED VOLUME;NUMBER OF TRADE REPORTS;MIDPOINT TRADED VALUE;MIDPOINT TRADED VOLUME;MIDPOINT NUMBER OF CONTRACTS;SHORT SELL
2022-09-23;KIMMR.E;KIM MARKET-ERSAN ALISVERIS;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTKIMMR;SI;0;0;0;1;;0;11.49;11.49;11.49;11.45;12.16;11.8;11.8;2.698;11.8;11.89;11.791;44914303.88;3809081;13306;0;1240012.29;107921;140;358897;30415;83;126637.6;10732;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;KLGYO.E;KILER GMYO;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTKLGYO;SI;0;0;0;0;;0;1.48;1.48;1.48;1.46;1.5;1.47;1.47;-0.676;1.47;1.48;1.479;49651765.59;33566981;4093;0;252323.72;170489;49;871696.77;592991;38;69.09;47;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;KLMSN.E;KLIMASAN KLIMA;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTKLMSN;SI;0;0;0;0;;0;13.94;13.98;13.98;13.79;14.61;14.6;14.6;4.735;14.58;14.6;14.322;39057217.68;2726994;5541;0;77449.2;5540;14;535484.2;36677;57;501699.8;34363;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;KLSYN.E;KOLEKSIYON MOBILYA;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTKLSYN;SI;0;0;0;0;;0;3.4;3.42;3.42;3.37;3.48;3.4;3.4;0;3.39;3.4;3.414;20973970.52;6143296;2420;0;5017.14;1467;14;355007.6;104414;29;58463;17195;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;KNFRT.E;KONFRUT GIDA;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTKNFRT;SI;0;0;0;0;;0;14.13;14.13;14.13;13.59;14.59;13.9;13.9;-1.628;13.9;13.92;14.055;42721141.61;3039641;7379;0;86433.21;6117;56;252674.2;18178;32;11815;850;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;KRGYO.E;KORFEZ GMYO;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTKRGYO;SI;0;0;0;0;;0;6.37;6.38;6.38;6.37;6.74;6.49;6.49;1.884;6.49;6.5;6.592;11222020.74;1702348;6065;0;401.94;63;5;33624.69;5181;12;21462.43;3307;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;KRONT.E;KRON TELEKOMUNIKASYON;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTKRONT;SI;0;0;0;0;;0;42.4;42.48;42.48;41.04;44.38;43.66;43.66;2.972;43.64;43.66;43.292;15652783.8;361562;2444;0;637.2;15;3;183241.02;4197;20;21742.68;498;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;KRSTL.E;KRISTAL KOLA;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTKRSTL;SI;0;0;0;0;;0;6.3;6.35;6.35;6;6.35;6;6;-4.762;5.99;6;6.144;39480161.03;6425809;10523;0;74320.4;11704;17;1343832;223972;163;893856;148976;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;KRTEK.E;KARSU TEKSTIL;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTKRTEK;SI;0;0;0;0;;0;22.24;22.4;22.4;22.18;22.96;22.48;22.48;1.079;22.48;22.5;22.574;25940792.88;1149130;3240;0;9699.2;433;10;82681.44;3678;19;142186;6325;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;KTSKR.E;KUTAHYA SEKER FABRIKASI;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTKTSKR;SI;0;0;0;0;;0;36.88;37;37;37;39.78;38.74;38.74;5.043;38.74;38.78;38.492;132469428.34;3441446;13949;0;75554;2042;19;756011.1;19515;61;167976.64;4336;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;KUTPO.E;KUTAHYA PORSELEN;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTKUTPO;SI;0;0;0;0;;0;42.34;42.48;42.48;42.24;42.78;42.5;42.5;0.378;42.5;42.52;42.43;14103457.86;332397;3046;0;31860;750;13;229287.5;5395;36;26350;620;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;KUYAS.E;KUYAS YATIRIM;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTKUYAS;SI;0;0;0;0;;0;7.98;8.02;8.02;8.01;8.43;8.08;8.08;1.253;8.08;8.1;8.211;21181103.17;2579746;3009;0;82614.02;10301;28;418624.8;51810;27;4912.64;608;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;LIDFA.E;LIDER FAKTORING;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTLIDFA;SI;0;0;0;0;;0;6.78;6.78;6.78;6.73;6.97;6.86;6.86;1.18;6.85;6.86;6.836;13356246.31;1953682;3086;0;15105.84;2228;18;78224.58;11403;19;74334.96;10836;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;LINK.E;LINK BILGISAYAR;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTLINK;SI;0;0;0;0;;0;33.2;33.52;33.52;33.02;33.52;33.18;33.18;-0.06;33.14;33.18;33.286;5047800.18;151648;1196;0;23128.8;690;12;10418.52;314;6;3318;100;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;LKMNH.E;LOKMAN HEKIM SAGLIK;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTLKMNH;SI;0;0;0;0;;0;17.41;17.43;17.43;17.4;18;17.72;17.72;1.781;17.68;17.72;17.707;7995890.2;451562;3797;0;12096.42;694;8;44459.48;2509;12;5014.76;283;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;LUKSK.E;LUKS KADIFE;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTLUKSK;SI;0;0;0;0;;0;60.85;61.25;61.25;60.9;63.2;61.15;61.15;0.493;61.15;61.5;61.934;8976499.85;144936;1692;0;21988.75;359;5;38952.55;637;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;MAALT.E;MARMARIS ALTINYUNUS;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTMAALT;SI;0;0;0;0;;0;238.4;239.1;239.1;235;239.9;237;237;-0.587;236.6;237;236.575;10108132.6;42727;1551;0;5977.5;25;4;98118;414;20;9006;38;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;MAGEN.E;MARGUN ENERJI;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTMAGEN;SI;0;0;0;0;;0;16.17;16.16;16.16;15.67;16.24;15.85;15.85;-1.979;15.84;15.85;15.879;47841577.68;3012866;5987;0;626684.8;38780;61;422180.6;26636;34;78092.95;4927;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;MAKIM.E;MAKIM MAKINE;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTMAKIM;SI;0;0;0;0;;0;16.65;16.65;16.65;16.54;17.3;17;17;2.102;16.97;17;16.949;77295374.16;4560570;10534;0;141541.65;8501;34;904536;53208;56;72250;4250;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;MAKTK.E;MAKINA TAKIM;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTMAKTK;SI;0;0;0;0;;0;3.59;3.6;3.6;3.57;3.75;3.71;3.71;3.343;3.71;3.72;3.68;32887203.73;8936597;4824;0;856.8;238;3;327084.73;88163;64;293464.71;79101;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;MANAS.E;MANAS ENERJI YONETIMI;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTMANAS;SI;0;0;0;0;;0;21.8;21.8;21.8;21.48;21.84;21.58;21.58;-1.009;21.58;21.6;21.612;19821382.42;917147;3919;0;161080.2;7389;42;146873.48;6806;20;43764.24;2028;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;MARKA.E;MARKA YATIRIM HOLDING;;T;MSPOT;EQT;MSPOTEQT;MSPOTEQTMARKA;SI;0;0;0;1;;0;2.87;2.87;2.87;2.83;2.9;2.88;2.88;0.348;2.87;2.88;2.861;692970.54;242226;634;0;2146.76;748;9;13092.48;4546;13;720;250;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;MARTI.E;MARTI OTEL;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTMARTI;SI;0;0;0;0;;0;4.04;4.04;4.04;4.04;4.4;4.34;4.34;7.426;4.33;4.34;4.242;43617599.77;10283466;4435;0;146450;36250;41;477365.28;109992;22;208940.62;48143;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;MEGAP.E;MEGA POLIETILEN;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTMEGAP;SI;0;0;0;0;;0;3.63;3.67;3.67;3.64;3.99;3.99;3.99;9.917;3.99;0;3.94;100076882.71;25398241;9801;0;35250.35;9605;28;41575.8;10420;5;19.95;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;MEPET.E;METRO PETROL VE TESISLERI;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTMEPET;SI;0;0;0;0;;0;4.12;4.12;4.12;4.08;4.2;4.11;4.11;-0.243;4.1;4.11;4.148;6982136.11;1683227;1316;0;30463.28;7394;22;39365.58;9578;13;29402.94;7154;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;MERCN.E;MERCAN KIMYA;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTMERCN;SI;0;0;0;0;;0;22.68;22.84;22.84;21.84;22.88;21.9;21.9;-3.439;21.9;21.94;22.239;15734988.02;707532;3259;0;212914.48;9322;57;144123.9;6581;33;6088.2;278;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;MERIT.E;MERIT TURIZM;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTMERIT;SI;0;0;0;0;;0;30.16;30.1;30.1;29.84;30.16;29.96;29.96;-0.663;29.94;29.96;29.984;8458856.52;282109;2054;0;4695.6;156;7;83258.84;2779;14;6141.8;205;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;MERKO.E;MERKO GIDA;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTMERKO;SI;0;0;0;0;;0;6.59;6.59;6.59;6.03;6.81;6.13;6.13;-6.98;6.13;6.14;6.381;86552089.82;13564514;20208;0;314771.35;47765;130;145035.8;23660;49;23159.14;3778;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;METRO.E;METRO HOLDING;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTMETRO;SI;0;0;0;0;;0;1.35;1.35;1.35;1.35;1.39;1.35;1.35;0;1.35;1.36;1.365;21840248.53;15995159;1545;0;12818.25;9495;19;656309.25;486155;106;1.35;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;METUR.E;METEMTUR YATIRIM;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTMETUR;SI;0;0;0;0;;0;3.63;3.64;3.64;3.62;3.92;3.91;3.91;7.713;3.91;3.92;3.831;28799385.9;7517584;5756;0;109.2;30;1;402393.74;102914;36;10897.17;2787;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;MIPAZ.E;MILPA;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTMIPAZ;SI;0;0;0;0;;0;6.46;6.46;6.46;6.33;6.62;6.37;6.37;-1.393;6.37;6.38;6.45;22561623.65;3497677;9846;0;113754.14;17609;60;134457.96;21108;32;6669.39;1047;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;MNDRS.E;MENDERES TEKSTIL;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTMNDRS;SI;0;0;0;0;;0;5.95;5.95;5.95;5.9;6.12;5.98;5.98;0.504;5.97;5.98;6.015;31177899.15;5183013;3329;0;133857.15;22497;29;157818.18;26391;28;18759.26;3137;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;MRGYO.E;MARTI GMYO;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTMRGYO;SI;0;0;0;0;;0;2.78;2.79;2.79;2.68;2.79;2.7;2.7;-2.878;2.7;2.72;2.733;23896889.56;8743308;1806;0;198620.1;71190;25;242689.5;89885;16;4981.5;1845;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;MRSHL.E;MARSHALL;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTMRSHL;SI;0;0;0;0;;0;225.9;225.9;225.9;223;226.4;224;224;-0.841;224;224.4;224.474;4383075;19526;775;0;46987.2;208;5;35616;159;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;MSGYO.E;MISTRAL GMYO;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTMSGYO;SI;0;0;0;0;;0;4.45;4.46;4.46;4.42;4.54;4.54;4.54;2.022;4.52;4.54;4.476;7923464.54;1770237;2632;0;35572.96;7976;9;139241.8;30670;22;23835;5250;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;MTRKS.E;MATRIKS BILGI DAGITIM;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTMTRKS;SI;0;0;0;1;;0;32.9;33;33;32.6;33.24;32.84;32.84;-0.182;32.84;32.88;32.985;6405462.98;194191;2742;0;88836;2692;51;124397.92;3788;25;7257.64;221;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;MTRYO.E;METRO YAT. ORT.;;T;MSPOT;EQT;MSPOTEQT;MSPOTEQTMTRYO;SI;0;0;0;1;;0;2.16;2.15;2.15;2.06;2.15;2.15;2.15;-0.463;2.14;2.15;2.117;767655.65;362650;626;0;537.5;250;6;24965.8;11612;10;21.5;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;MZHLD.E;MAZHAR ZORLU HOLDING;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTMZHLD;SI;0;0;0;0;;0;74.95;73.85;73.85;71;73.85;71.5;71.5;-4.603;71.5;71.6;71.843;16574034.7;230697;3236;0;287276.5;3890;35;19376.5;271;11;3575;50;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;NIBAS.E;NIGBAS NIGDE BETON;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTNIBAS;SI;0;0;0;0;;0;9.2;9.21;9.21;9.11;9.26;9.15;9.15;-0.543;9.14;9.15;9.18;5587771.19;608721;1590;0;23669.7;2570;9;21411;2340;8;4419.45;483;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;NTGAZ.E;NATURELGAZ;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTNTGAZ;SI;0;0;0;0;;0;21.7;21.66;21.66;21.04;21.7;21.3;21.3;-1.843;21.28;21.3;21.357;25116082.64;1175999;3882;0;236007.36;10896;91;431942.7;20279;46;263779.2;12384;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;OBASE.E;OBASE BILGISAYAR;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTOBASE;SI;0;0;0;0;;0;15.16;15.17;15.17;15.17;16.67;15.85;15.85;4.551;15.85;15.88;15.999;108081944.76;6755338;17053;0;154203.05;10165;62;1768828.3;111598;126;833947.75;52615;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;OLMK.E;MONDI OLMUKSAN KAGIT VE AMBALAJ;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTOLMK;SI;0;0;0;0;;0;11.91;11.99;11.99;11.72;12.37;12.18;12.18;2.267;12.18;12.2;12.089;29047808.37;2402818;5400;0;91711.51;7649;33;67659.9;5555;16;55419;4550;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;ORCAY.E;ORCAY ORTAKOY CAY SANAYI;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTORCAY;SI;0;0;0;0;;0;6.89;6.89;6.89;6.56;6.96;6.65;6.65;-3.483;6.64;6.65;6.678;38074521.03;5701217;10151;0;164402.29;23861;64;147490.35;22179;36;48219.15;7251;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;ORGE.E;ORGE ENERJI ELEKTRIK;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTORGE;SI;0;0;0;0;;0;14.13;14.1;14.1;13.99;14.49;14.48;14.48;2.477;14.47;14.48;14.291;32143825.62;2249173;5529;0;112447.5;7975;50;314867.6;21745;36;189543.2;13090;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;OSMEN.E;OSMANLI MENKUL;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTOSMEN;SI;0;0;0;0;;0;36.44;36.5;36.5;35.7;37.28;36.68;36.68;0.659;36.44;36.68;36.355;4415630.5;121460;771;0;18213.5;499;5;10160.36;277;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;OSTIM.E;OSTIM ENDUSTRIYEL YAT;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTOSTIM;SI;0;0;0;0;;0;2.09;2.11;2.11;2.1;2.23;2.19;2.19;4.785;2.18;2.19;2.161;56071029.55;25941710;5447;0;219651;104100;23;619688.97;282963;180;235216.95;107405;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;OYAYO.E;OYAK YAT. ORT.;;T;MSPOT;EQT;MSPOTEQT;MSPOTEQTOYAYO;PY;1;0;0;1;;0;9;9;9;8.91;9;8.95;8.95;-0.556;8.94;8.95;8.942;2201796.94;246240;676;0;35064;3896;11;10489.4;1172;8;814.45;91;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;OYLUM.E;OYLUM SINAI YATIRIMLAR;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTOYLUM;SI;0;0;0;0;;0;3.46;3.49;3.49;3.44;3.56;3.49;3.49;0.867;3.49;3.5;3.504;23411158.08;6680934;3688;0;78280.7;22430;27;295281.92;84608;39;10470;3000;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;OZGYO.E;OZDERICI GMYO;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTOZGYO;SI;0;0;0;0;;0;3.55;3.56;3.56;3.34;3.58;3.35;3.35;-5.634;3.35;3.36;3.431;94840342.12;27641175;10570;0;692605.12;194552;84;364376.15;108769;52;28153.4;8404;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;OZRDN.E;OZERDEN PLASTIK;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTOZRDN;SI;0;0;0;0;;0;21.5;21.5;21.5;19.35;22.18;19.35;19.35;-10;0;19.35;20.716;30413704.53;1468099;4697;0;215301;10014;19;2418.75;125;4;19.35;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PAGYO.E;PANORA GMYO;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTPAGYO;SI;0;0;0;0;;0;18.18;18.18;18.18;18;18.55;18.41;18.41;1.265;18.37;18.41;18.243;2155935.74;118182;710;0;4035.96;222;3;368.2;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PAMEL.E;PAMEL ELEKTRIK;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTPAMEL;SI;0;0;0;1;;0;114.5;114.4;114.4;113.1;116.2;114.9;114.9;0.349;114.6;114.9;114.039;4673663.4;40983;822;0;31688.8;277;6;96860.7;843;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PAPIL.E;PAPILON SAVUNMA;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTPAPIL;SI;0;0;0;0;;0;14.78;14.79;14.79;14.7;15.34;15.16;15.16;2.571;15.15;15.16;15.115;66173100.17;4377845;8797;0;90455.64;6116;15;518199.12;34182;59;230568.44;15209;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PCILT.E;PC ILETISIM MEDYA;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTPCILT;SI;0;0;0;0;;0;16.15;16.33;16.33;16.13;17.76;17.76;17.76;9.969;17.76;0;17.143;49998746.8;2916537;8155;0;16656.6;1020;9;2344.32;132;2;3996;225;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PEGYO.E;PERA GMYO;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTPEGYO;SI;0;0;0;0;;0;2.05;2.06;2.06;2.01;2.07;2.03;2.03;-0.976;2.03;2.04;2.042;6820051.11;3340427;1653;0;97644;47400;11;179295.69;88323;20;2030;1000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PEKGY.E;PEKER GMYO;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTPEKGY;SI;0;0;0;0;;0;2.14;2.14;2.14;2.13;2.24;2.22;2.22;3.738;2.21;2.22;2.2;54974906.21;24990272;3350;0;84140.52;39318;31;521069.52;234716;55;103984.8;46840;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PENGD.E;PENGUEN GIDA;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTPENGD;SI;0;0;0;0;;0;7.21;7.23;7.23;7.23;7.63;7.5;7.5;4.022;7.5;7.51;7.474;100132992.31;13397528;8597;0;263627.49;36463;48;913920;121856;61;420645;56086;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PETUN.E;PINAR ET VE UN;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTPETUN;SI;0;0;0;0;;0;39;39;39;38.88;40.84;39.26;39.26;0.667;39.26;39.28;39.735;16845113.1;423935;2049;0;192816;4944;9;175335.16;4466;51;8637.2;220;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PINSU.E;PINAR SU;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTPINSU;SI;0;0;0;0;;0;7.22;6.5;6.5;6.5;6.5;6.5;6.5;-9.972;0;6.5;6.5;10472319;1611126;2867;0;823693;126722;297;15197;2338;14;422.5;65;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PKART.E;PLASTIKKART;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTPKART;SI;0;0;0;0;;0;20.88;20.96;20.96;20.86;21.76;21.26;21.26;1.82;21.26;21.28;21.294;7908494.1;371387;1228;0;43303.36;2066;14;11055.2;520;5;206328.3;9705;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PNLSN.E;PANELSAN CATI CEPHE;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTPNLSN;SI;0;0;0;0;;0;15.3;15.33;15.33;14.81;15.47;15.21;15.21;-0.588;15.21;15.22;15.024;47448348.74;3158198;4169;0;178180.59;11623;36;151035.3;9930;29;91564.2;6020;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022-09-23;PNSUT.E;PINAR SUT;;N;MSPOT;EQT;MSPOTEQT;MSPOTEQTPNSUT;SI;0;0;0;0;;0;48.9;48.96;48.96;47.14;49.32;48.5;48.5;-0.818;48.42;48.5;48.13;20102178.02;417662;2379;0;3672;75;3;375050.5;7733;45;430777;8882;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
